,,,,,Outcome,Governance,,,Macroeconomic,,,Fiscal,,,,,,,,,,,Demograpy and Access,,,,,Geography and Location,,,,,,,,,Pendapatan,,,,,,,,Belanja Menurut Jenis,,,,,,Belanja Menurut Fungsi,,,,,,,,
IDP,ID,Year,T,Nama,Corrupt,FinAudit,PolComm,YTElection,Resource,Industry,GDPCap,NRRev,GAF,SAF,GSExp,CapExp,GrantExp,SocAssExp,AdminFunc,InfraFunc,EduFunc,HealthFunc,Density,YearsSch,Povrate,Literacy,ElecAcces,Temperature,Rainfall,Elevation,Area,DistCapital,DistJKT,,PDRB (Rp Juta),Populasi,Pajak,Retribusi,PAD (dalam juta Rupiah),DBH,DAU,DAK,TKD (Transfer ke Daerah),PENDAPATAN (TOTREV),Pegawai,Barang Jasa,Modal,BELANJA,Hibah,Bansos,Ekonomi,Kesehatan,Ketertiban dan Keamanan,Lingkungan Hidup,Pariwisata dan Budaya,Pelayanan Umum,Pendidikan,Perlindungan Sosial,Perumahan dan Fasilitas Umum
7500,7502,2016,7,Kab. Gorontalo,0,4,0.87,4,40.86,19.34,19.75,1.74,73.20,25.06,23.01,18.33,0.68,0.00,35.70,11.46,36.97,20.57,212.96,6.70,22.36,97.54,96.12,25,2711,657.02,1751,43,1921,,"7,362,443","372,853","17,384","4,874","125,271","15,842","665,681","227,896","909,418","1,247,786","607,627","242,128","192,889","1,052,487","7,189",0,"82,122,183,742","216,451,743,631","14,573,970,165","10,522,424,532","7,069,558,249","375,728,846,310","389,081,845,122","22,129,733,168","120,596,122,800"
7500,7502,2017,8,Kab. Gorontalo,0,4,0.87,3,41.03,19.18,21.07,1.47,75.51,23.02,25.78,12.36,1.13,0.37,34.06,7.09,29.15,17.84,213.14,6.81,20.55,98.57,95.85,25,3478,657.02,1751,43,1921,,"7,861,953","373,173","22,181","5,941","190,428","12,703","653,987","199,360","866,050","1,259,473","548,592","328,968","157,774","1,276,223","14,364","4,678","96,881,894,207","227,664,597,592","13,762,116,867","9,359,668,722","414,418,000","434,723,460,438","371,965,828,950","30,953,653,198","90,497,641,155"
7500,7502,2018,9,Kab. Gorontalo,1,4,0.87,2,41.73,18.49,22.25,1.06,65.25,33.69,27.55,19.36,1.38,1.14,32.55,10.61,25.92,20.43,214.36,6.83,19.84,98.31,95.25,25,2863,657.02,1751,43,1921,,"8,349,313","375,300","27,456","9,099","147,992","10,620","653,987","337,657","1,002,264","1,457,052","489,645","400,035","281,061","1,451,790","19,983","16,579","84,795,767,656","296,672,866,116","15,902,982,313","15,216,241,374","6,473,134,995","472,540,470,093","376,355,966,573","29,850,854,095","153,981,776,987"
7500,7502,2019,10,Kab. Gorontalo,1,4,0.88,1,42.30,18.11,23.53,1.09,68.31,30.60,23.27,16.49,1.56,1.32,35.74,8.30,26.65,19.53,215.31,7.11,18.06,98.61,99.30,25,2083,657.02,1751,43,1921,,"8,868,730","376,977","31,296","5,306","155,466","10,792","675,237","302,522","988,550","1,499,155","594,644","358,917","254,330","1,542,631","24,093","20,439","97,207,541,380","301,259,963,524","12,032,852,669","9,829,383,773",0,"551,276,561,096","411,109,368,047","31,950,481,517","127,964,584,781"
7500,7502,2020,11,Kab. Gorontalo,0,4,0.88,0,41.86,17.97,23.43,1.21,69.12,29.67,18.15,12.02,4.80,1.04,40.43,5.94,28.13,18.35,216.21,7.13,17.56,99.23,98.95,25,3187,657.02,1751,43,1921,,"8,867,720","378,554","30,720","2,586","128,156","10,849","618,060","265,336","894,245","1,408,590","589,420","252,703","167,355","1,392,207","66,823","14,477","59,223,597,225","255,510,347,597","9,526,261,242","7,027,742,220",0,"562,918,218,402","391,657,377,050","23,695,440,810","82,647,522,695"
7500,7503,2010,1,Kab. Pohuwato,0,3,0.73,0,59.83,11.53,19.69,7.64,81.93,10.43,16.87,25.79,3.71,1.34,31.79,12.98,27.77,9.72,30.34,5.88,18.73,94.66,76.87,24,4188,206.87,4244,151,1819,,"2,535,303","128,764","2,170","4,260","11,130","24,343","261,038","33,246","318,627","376,700","182,155","65,811","100,582","390,031","14,488","5,210","51,834,778,467","37,912,210,999","6,458,199,513","7,179,320,972","587,430,000","123,978,838,214","108,313,661,153","3,155,936,135","50,610,439,372"
7500,7503,2011,2,Kab. Pohuwato,0,3,0.73,4,59.93,11.38,20.80,6.21,81.16,12.63,18.33,25.26,3.25,1.17,28.60,14.47,31.14,10.45,30.77,6.17,21.58,92.86,82.36,23,3706,206.87,4244,151,1819,,"2,715,449","130,581","2,453","8,319","17,441","21,784","284,600","44,291","350,675","460,852","207,166","81,650","112,525","445,415","14,488","5,210","51,326,963,130","46,536,379,911","5,910,648,227","6,891,691,591","1,159,256,605","127,380,287,509","138,705,899,457","3,049,263,725","64,454,779,890"
7500,7503,2012,3,Kab. Pohuwato,0,3,0.73,3,59.73,11.22,21.37,5.48,84.41,10.11,13.77,19.80,0.75,3.11,29.52,9.14,31.08,10.98,32.18,6.26,20.18,91.53,86.98,23,3800,206.87,4244,151,1819,,"2,919,369","136,594","3,023","9,469","18,912","22,232","342,707","41,066","406,005","449,680","236,223","61,453","88,348","446,296","3,339","13,878","5,825,149,576","49,003,374,158","57,338,892,241","14,639,602,411","558,481,420","131,759,556,946","138,696,915,927","7,685,557,662","40,788,684,681"
7500,7503,2013,4,Kab. Pohuwato,0,4,0.73,2,59.36,11.04,22.42,4.16,81.33,14.52,14.70,26.61,1.30,4.19,32.61,11.28,23.48,13.38,33.03,6.53,21.47,96.35,91.71,23,4078,206.87,4244,151,1819,,"3,143,289","140,170","15,338","11,136","36,433","19,976","390,979","69,787","480,743","551,262","258,729","82,743","149,769","562,884","7,342","23,558","70,185,098,061","75,339,708,948","9,193,962,784","10,920,363,930","2,701,177,040","183,579,322,722","132,158,199,877","15,333,210,222","63,472,942,022"
7500,7503,2014,5,Kab. Pohuwato,1,4,0.73,1,59.10,10.80,23.75,3.50,82.93,13.57,16.25,21.13,2.75,0.54,26.78,13.57,27.56,9.92,33.46,6.54,20.69,97.81,91.34,23,3216,206.87,4244,151,1819,,"3,372,704","142,027","7,475","6,862","38,889","18,530","438,955","71,843","529,328","626,262","277,029","96,365","125,320","592,989","16,305","3,218","89,225,667,524","58,819,634,072","8,500,881,535","15,462,194,177","1,175,729,775","158,796,743,526","163,437,561,979","17,127,458,872","80,443,484,784"
7500,7503,2015,6,Kab. Pohuwato,0,4,0.73,0,58.34,10.99,24.66,3.50,82.93,13.57,16.25,21.13,13.65,3.34,39.22,14.78,31.33,16.50,34.18,6.62,22.43,98.28,94.35,24,2888,206.87,4244,151,1819,,"3,577,847","145,089","15,071","6,862","38,889","18,530","438,955","71,843","529,328","626,262","277,029","96,365","125,320","592,989","80,925","19,789","84,511,373,329","97,816,422,993","10,588,477,340","13,579,463,817","3,632,725,740","232,598,797,665","185,760,839,793","15,372,167,701","87,635,290,768"
7500,7503,2016,7,Kab. Pohuwato,0,4,0.73,4,58.21,10.95,25.69,2.10,73.96,23.94,19.34,22.79,1.39,2.52,31.37,13.88,22.67,16.07,35.00,6.67,21.17,98.37,94.95,24,3777,206.87,4244,151,1819,,"3,815,577","148,535","25,780","5,201","62,982","14,825","521,261","168,741","704,827","862,253","325,774","161,326","190,127","834,240","11,632","21,042","88,377,497,393","134,027,833,575","10,768,185,341","10,556,320,463","4,042,764,980","261,732,575,198","189,115,788,115","19,840,371,270","115,778,468,099"
7500,7503,2017,8,Kab. Pohuwato,0,4,0.73,3,58.69,10.51,26.78,2.01,79.86,18.13,23.69,17.94,2.63,3.64,37.72,11.07,21.85,13.21,35.84,6.84,21.27,97.78,98.42,24,4134,206.87,4244,151,1819,,"4,074,279","152,135","8,274","6,633","69,388","12,881","512,144","116,268","641,293","822,135","293,030","201,836","152,861","851,950","22,419","30,990","85,517,201,485","112,501,712,672","12,077,545,522","15,088,132,007","2,758,349,150","321,343,160,534","186,120,754,660","22,267,128,448","94,275,727,954"
7500,7503,2018,9,Kab. Pohuwato,0,4,0.73,2,58.94,10.22,27.87,1.56,73.06,25.38,28.36,18.69,1.86,0.90,34.21,12.55,21.85,15.41,36.68,6.85,19.40,98.01,98.49,24,3380,206.87,4244,151,1819,,"4,338,085","155,673","8,880","5,323","52,152","10,928","513,389","178,359","702,676","904,692","308,212","256,420","168,926","904,013","16,783","8,104","89,297,697,807","139,331,287,019","13,368,294,605","10,629,973,278","7,750,553,068","309,304,683,148","197,495,663,834","23,425,582,493","113,409,102,590"
7500,7503,2019,10,Kab. Pohuwato,0,4,0.83,1,58.77,10.06,28.92,1.11,71.51,27.38,28.51,19.26,2.06,0.73,33.94,9.00,21.70,20.60,37.56,7.10,18.16,98.40,99.36,24,2637,206.87,4244,151,1819,,"4,610,486","159,413","9,649","5,593","62,338","8,195","529,423","202,737","740,355","970,534","331,053","279,676","188,879","980,900","20,224","7,209","86,717,750,469","202,041,336,966","14,570,717,214","10,419,557,629","8,471,896,836","332,909,938,656","212,851,277,619","24,613,737,611","88,303,847,866"
7500,7503,2020,11,Kab. Pohuwato,0,4,0.83,0,58.06,10.26,28.24,1.13,67.40,31.48,25.33,18.28,4.95,1.10,35.95,5.56,22.12,25.00,38.39,7.12,17.62,100.00,99.24,24,4013,206.87,4244,151,1819,,"4,602,329","162,946","8,244","3,975","50,954","8,138","487,482","227,662","723,282","955,946","321,350","242,397","174,905","956,879","47,405","10,509","64,380,939,880","239,187,690,973","12,581,799,392","7,191,237,351","2,739,375,794","344,009,558,969","211,688,313,494","21,940,670,164","53,159,787,802"
7500,7504,2010,1,Kab. Bone Bolango,1,3,0.87,0,39.98,15.65,12.12,8.45,80.52,11.02,15.42,17.21,2.91,2.45,30.41,12.96,33.59,9.79,71.50,7.23,17.64,97.41,85.36,23,4905,46.94,1984,26,1974,,"1,719,663","141,876","1,158","4,411","6,723","26,393","251,362","34,415","312,170","330,333","190,503","49,756","55,545","322,765","9,388","7,915","28,171,668,423","31,610,952,085","3,035,153,291","2,822,143,491","2,195,601,821","98,151,084,270","108,414,716,188","6,526,842,800","41,837,239,214"
7500,7504,2011,2,Kab. Bone Bolango,0,3,0.87,4,39.03,15.88,12.77,7.51,84.00,8.49,15.65,22.37,2.28,1.92,34.20,10.07,26.10,16.17,72.58,7.23,17.39,96.84,86.61,23,3668,46.94,1984,26,1974,,"1,838,623","144,027","1,369","2,771","15,646","23,922","267,662","27,054","318,638","445,257","224,476","64,423","92,105","411,642","9,388","7,915","33,903,203,735","66,556,253,839","4,333,647,050","7,610,557,660","2,188,537,618","140,770,543,810","107,420,645,547","7,385,435,753","41,472,823,299"
7500,7504,2012,3,Kab. Bone Bolango,0,3,0.87,3,38.33,15.81,13.46,6.44,84.56,9.00,15.81,19.56,2.55,1.99,25.08,6.73,38.77,12.58,73.95,7.45,16.67,97.36,87.98,23,3709,46.94,1984,26,1974,,"1,975,880","146,744","1,972","1,314","15,950","24,245","318,414","33,891","376,550","437,581","267,416","71,590","88,616","452,940","11,540","9,005","5,338,233,813","56,961,419,146","46,233,156,437","12,160,001,631","1,982,968,160","113,615,436,678","175,627,180,338","10,521,951,509","30,499,566,453"
7500,7504,2013,4,Kab. Bone Bolango,0,4,0.87,2,37.76,16.17,14.22,4.96,85.07,9.97,13.67,26.44,1.08,0.85,33.15,10.89,24.90,15.20,75.35,7.67,17.19,98.87,90.80,23,3960,46.94,1984,26,1974,,"2,126,545","149,517","3,002",926,"20,750","21,407","367,000","43,009","431,416","541,169","290,238","75,042","145,092","548,809","5,905","4,670","55,368,238,994","83,407,377,691","6,272,052,111","10,764,579,919","2,071,013,438","181,906,856,982","136,674,553,120","12,557,561,112","59,787,258,704"
7500,7504,2014,5,Kab. Bone Bolango,1,4,0.87,1,37.36,16.85,15.27,4.09,84.94,10.97,15.80,21.27,12.77,0.90,24.79,10.22,33.82,14.64,75.58,7.70,16.68,99.66,90.12,23,3162,46.94,1984,26,1974,,"2,290,622","149,983","5,193",730,"44,670","19,692","408,501","52,754","480,946","604,778","315,982","90,347","121,612","571,770","73,012","5,161","58,171,914,774","83,716,749,411","6,847,760,701","16,035,163,716","1,833,243,500","141,721,576,076","193,391,806,510","11,629,945,387","58,422,210,343"
7500,7504,2015,6,Kab. Bone Bolango,0,4,0.87,0,36.86,17.17,16.09,4.09,84.94,10.97,15.80,21.27,5.61,1.43,38.73,13.91,33.32,17.96,76.43,7.73,18.49,98.74,98.93,23,2660,46.94,1984,26,1974,,"2,439,920","151,656","5,740",730,"44,670","19,692","408,501","52,754","480,946","604,778","315,982","90,347","121,612","571,770","32,103","8,148","61,445,502,876","102,663,675,393","7,351,922,121","12,886,107,945","3,137,324,906","221,441,861,821","190,493,913,676","13,714,165,079","79,511,665,631"
7500,7504,2016,7,Kab. Bone Bolango,0,4,0.87,4,36.80,17.35,16.93,2.64,73.00,24.35,15.20,18.87,1.11,1.19,36.21,8.83,26.41,16.09,77.43,7.81,17.97,99.14,98.50,23,3678,46.94,1984,26,1974,,"2,601,323","153,644","6,943","1,735","62,079","17,966","495,957","165,456","679,379","875,639","389,995","128,358","159,411","844,698","9,405","10,012","70,011,665,767","135,904,877,768","8,103,469,999","13,853,535,936","407,062,800","305,871,553,173","223,124,963,379","12,825,157,834","74,595,535,877"
7500,7504,2017,8,Kab. Bone Bolango,0,4,0.87,3,36.83,17.73,17.90,1.73,77.55,20.72,17.72,19.38,3.02,0.11,36.28,11.37,23.71,15.40,78.44,7.84,17.81,98.82,98.36,23,4199,46.94,1984,26,1974,,"2,785,645","155,643","9,473","1,275","86,198","10,897","487,245","130,193","628,336","871,082","359,925","158,366","173,219","893,701","26,981","1,000","69,168,836,379","137,601,804,193","10,131,594,810","13,044,683,291","5,824,679,234","324,225,658,911","211,908,804,751","20,198,166,555","101,596,909,454"
7500,7504,2018,9,Kab. Bone Bolango,0,4,0.87,2,36.60,17.72,18.82,1.38,69.70,28.91,18.36,20.45,3.75,0.28,35.25,14.25,20.98,15.54,79.41,8.04,17.40,99.32,99.33,23,3324,46.94,1984,26,1974,,"2,965,463","157,581","10,916","1,439","65,095","9,670","487,245","202,098","699,013","975,641","371,354","175,999","196,019","958,488","35,930","2,698","76,880,261,632","148,979,387,393","9,354,338,996","27,764,133,658","5,849,256,209","337,822,946,999","201,087,220,456","14,166,752,743","136,583,480,181"
7500,7504,2019,10,Kab. Bone Bolango,0,4,0.89,1,36.22,17.45,19.76,1.14,73.42,25.44,20.16,19.22,2.74,0.08,35.73,11.52,23.21,17.79,80.44,8.07,16.12,98.93,99.62,23,2734,46.94,1984,26,1974,,"3,153,897","159,620","11,313","6,078","75,725","7,784","500,040","173,239","681,063","976,538","382,001","201,145","191,741","997,640","27,338",753,"72,030,286,390","177,451,120,342","9,744,632,792","15,099,879,989","5,748,227,225","356,462,843,500","231,535,578,521","14,630,296,572","114,937,325,016"
7500,7504,2020,11,Kab. Bone Bolango,1,4,0.89,0,35.91,17.35,19.53,1.33,73.11,25.57,18.79,12.83,5.90,0.47,41.03,3.99,23.52,21.17,81.42,8.31,15.81,100.00,99.59,23,4188,46.94,1984,26,1974,,"3,155,946","161,572","9,742","4,843","75,145","8,309","458,408","160,306","627,022","962,485","385,921","179,517","122,580","955,340","56,390","4,521","60,354,089,040","202,237,421,108","9,925,669,744","9,274,876,416","6,158,115,310","391,980,391,236","224,663,941,597","12,651,592,508","38,094,161,396"
7500,7505,2010,1,Kab. Gorontalo Utara,1,3,0.84,3,51.95,12.23,12.13,8.33,76.02,15.66,16.23,40.39,2.57,2.59,35.68,21.00,21.45,7.56,61.47,5.68,19.58,94.14,72.60,24,4240,79.29,1676,58,1925,,"1,250,045","103,036","2,051","1,325","8,167","20,268","185,019","38,104","243,391","324,355","111,457","50,747","126,310","312,698","8,037","8,105","30,163,753,007","23,642,569,073","2,595,949,334","4,894,183,350","1,942,224,719","111,571,888,912","67,086,377,288","5,124,974,787","65,675,914,014"
7500,7505,2011,2,Kab. Gorontalo Utara,0,3,0.84,2,50.44,12.24,12.67,6.84,77.22,15.94,17.61,44.25,1.97,1.99,35.18,13.30,21.94,12.34,62.99,5.93,19.22,94.37,73.21,24,3673,79.29,1676,58,1925,,"1,337,545","105,575","2,015","1,792","10,227","18,573","209,586","43,257","271,416","388,073","138,520","71,776","180,421","407,685","8,037","8,105","46,375,517,075","50,301,658,684","5,475,422,029","4,120,984,902","3,213,174,116","143,426,015,504","89,429,325,679","11,114,594,619","54,228,776,277"
7500,7505,2012,3,Kab. Gorontalo Utara,0,3,0.84,1,50.12,12.33,13.41,5.80,80.85,13.35,19.48,31.58,1.38,0.55,25.84,19.26,29.18,9.05,63.77,6.07,18.54,96.15,79.13,24,3618,79.29,1676,58,1925,,"1,432,877","106,882","2,741","1,623","9,358","18,046","251,596","41,547","311,189","340,309","158,102","70,637","114,475","362,525","5,007","1,997","4,448,613,445","32,792,741,780","36,322,840,281","4,502,574,484","2,747,340,159","93,688,179,736","105,797,647,091","12,392,834,428","69,831,933,103"
7500,7505,2013,4,Kab. Gorontalo Utara,0,3,0.84,0,50.66,12.34,14.14,4.45,78.04,17.52,22.76,23.84,1.15,0.61,35.18,13.30,21.94,12.34,64.76,6.53,19.16,96.67,86.23,24,3801,79.29,1676,58,1925,,"1,535,437","108,554","2,667","2,586","10,881","16,421","288,205","64,699","369,325","408,355","176,211","90,342","94,612","396,911","4,550","2,413","45,149,851,931","48,972,228,986","5,330,711,320","4,012,070,805","3,128,252,680","139,635,388,921","87,065,785,299","10,820,845,416","52,795,556,228"
7500,7505,2014,5,Kab. Gorontalo Utara,1,4,0.84,3,49.94,12.37,14.90,3.62,79.38,16.99,20.86,23.32,24.90,3.90,30.06,13.22,27.34,11.63,65.89,6.59,18.34,97.95,89.53,24,3037,79.29,1676,58,1925,,"1,645,679","110,435","3,988","1,619","20,958","14,467","316,908","67,845","399,219","463,234","199,052","90,342","100,955","433,005","107,819","16,870","55,835,331,921","50,371,435,189","4,587,144,551","3,537,006,022","3,610,560,891","130,173,545,540","118,365,679,031","9,295,011,821","57,229,639,596"
7500,7505,2015,6,Kab. Gorontalo Utara,1,4,0.84,2,49.71,12.56,15.97,3.62,79.38,16.99,20.86,23.32,10.95,1.19,46.26,19.43,29.87,15.76,65.97,6.61,18.93,98.42,92.04,24,2496,79.29,1676,58,1925,,"1,765,874","110,575","307,669","1,619","20,958","14,467","316,908","67,845","399,219","463,234","199,052","90,342","100,955","433,005","47,401","5,172","55,790,254,922","68,244,699,093","6,848,295,775","5,367,308,164","4,187,556,319","200,295,237,177","129,332,856,049","13,528,203,395","84,129,528,119"
7500,7505,2016,7,Kab. Gorontalo Utara,1,3,0.84,1,50.35,12.48,17.12,2.52,72.37,25.11,26.81,23.15,0.76,0.22,37.34,14.67,21.13,13.86,66.08,6.62,18.51,97.55,92.24,25,3278,79.29,1676,58,1925,,"1,896,420","110,758","5,203","4,496","24,587","14,084","404,713","140,422","559,219","682,605","210,797","181,324","156,551","676,215","5,167","1,470","58,126,695,467","93,715,037,114","7,685,255,639","5,785,348,122",0,"252,501,231,531","142,900,025,534","16,315,021,076","99,185,937,310"
7500,7505,2017,8,Kab. Gorontalo Utara,0,4,0.84,0,51.33,12.08,18.21,2.01,71.09,26.90,27.93,22.04,2.07,0.25,38.20,18.29,20.00,11.12,66.74,6.68,19.23,97.83,96.16,24,4115,79.29,1676,58,1925,,"2,036,906","111,858","7,347","6,040","44,817","11,277","399,334","151,100","561,711","727,347","198,444","198,842","156,923","711,893","14,753","1,750","55,367,792,293","79,183,153,342","9,387,618,132","4,693,698,793","5,115,154,610","271,915,965,237","142,350,940,464","13,644,439,426","130,234,691,260"
7500,7505,2018,9,Kab. Gorontalo Utara,0,4,0.84,0,51.97,11.60,19.29,1.70,72.38,25.92,23.32,16.47,6.72,0.23,42.06,10.72,20.86,13.37,67.36,6.72,18.54,98.23,96.98,25,3345,79.29,1676,58,1925,,"2,177,967","112,907","7,576","6,943","27,303","9,456","402,570","144,151","556,178","705,864","246,931","166,055","117,312","712,114","47,888","1,609","56,582,015,600","95,175,224,290","9,142,477,330","5,143,840,568","6,380,598,301","299,482,386,138","148,575,743,576","15,320,796,893","76,311,074,542"
7500,7505,2019,10,Kab. Gorontalo Utara,0,4,0.87,0,52.05,11.22,20.43,1.18,72.02,26.80,24.90,18.49,2.07,0.35,38.41,9.60,21.95,16.39,67.91,6.74,16.95,98.34,95.16,25,2520,79.29,1676,58,1925,,"2,325,474","113,827","9,692","7,777","32,057","6,833","416,504","155,012","578,348","774,575","268,309","189,717","140,908","761,894","15,744","2,630","67,335,775,413","124,877,074,274","9,956,698,498","4,749,478,644","4,511,528,692","292,627,764,858","167,206,865,842","17,484,594,005","73,143,857,459"
7500,7505,2020,11,Kab. Gorontalo Utara,1,4,0.87,0,51.97,11.22,20.26,1.40,69.65,28.95,24.19,18.91,1.17,0.43,36.98,10.05,22.98,18.25,68.48,7.03,16.88,99.55,98.07,24,3862,79.29,1676,58,1925,,"2,325,057","114,781","5,954","8,253","27,341","7,624","380,457","158,133","546,214","778,141","275,488","185,554","145,060","767,062","8,984","3,307","55,987,569,469","139,983,154,721","7,883,589,181","3,763,614,629","3,880,946,829","283,694,564,281","176,276,376,652","18,526,156,386","77,066,000,678"
7500,7571,2010,1,Kota Gorontalo,1,3,0.86,3,6.63,18.19,17.93,6.92,84.38,8.70,15.61,18.07,0.86,2.05,31.29,12.46,32.06,15.61,"2,255.92",9.55,5.49,99.08,98.08,26,3874,204.73,80,0,1950,,"3,219,608","179,549","11,220","6,693","62,315","21,670","264,393","27,269","313,332","503,562","299,245","74,212","85,909","475,470","4,078","9,763","24,125,901,346","74,227,632,814","7,152,212,684","8,565,797,323","800,109,675","148,780,377,901","152,426,925,925","143,772,500","59,247,555,073"
7500,7571,2011,2,Kota Gorontalo,0,3,0.86,2,6.34,18.40,18.96,5.73,85.95,8.31,14.74,21.42,0.77,1.85,26.59,13.69,35.30,16.14,"2,299.90",9.77,5.97,99.03,97.75,26,2804,204.73,80,0,1950,,"3,470,379","183,049","17,932","7,071","31,636","19,773","296,473","28,678","344,924","530,559","321,716","77,764","113,013","527,659","4,078","9,763","23,093,099,568","85,139,436,569","7,422,410,079","9,987,271,748","1,361,673,431","140,292,622,607","186,277,099,240","1,827,314,735","72,258,051,446"
7500,7571,2012,3,Kota Gorontalo,1,3,0.86,1,6.01,18.40,19.72,4.71,86.99,8.30,16.99,10.95,0.94,1.43,27.70,6.33,39.83,16.65,"2,385.48",10.00,5.61,99.34,99.71,26,2874,204.73,80,0,1950,,"3,743,753","189,860","24,182","8,210","84,349","19,849","366,464","34,950","421,263","588,400","411,556","99,358","64,056","584,847","5,524","8,336","8,890,357,861","97,371,277,461","31,776,738,302","10,586,160,431","2,019,791,170","162,021,435,037","232,921,307,249","2,256,670,671","37,003,508,620"
7500,7571,2013,4,Kota Gorontalo,0,3,0.86,0,5.71,18.41,20.70,3.38,89.18,7.45,20.89,11.66,0.89,0.31,29.90,8.18,27.84,21.98,"2,451.60",10.24,5.99,99.67,99.66,26,3059,204.73,80,0,1950,,"4,039,670","195,123","29,939","10,043","97,092","15,869","419,155","35,000","470,023","675,338","426,610","136,839","76,371","655,064","5,861","2,036","36,442,387,350","144,011,666,868","12,382,614,354","15,703,762,973","5,478,736,615","195,840,266,531","182,348,713,596","9,287,430,157","53,568,916,397"
7500,7571,2014,5,Kota Gorontalo,0,4,0.86,4,5.46,18.34,22.17,3.30,90.77,5.92,28.96,10.56,2.92,0.48,26.33,6.85,37.03,18.42,"2,471.20",10.28,5.85,99.92,99.45,26,2412,204.73,80,0,1950,,"4,360,215","196,683","30,674","6,392","124,733","16,605","456,331","29,769","502,706","754,962","423,184","208,429","75,992","719,622","21,033","3,425","40,797,427,011","132,540,838,507","12,024,043,179","15,836,751,207","4,760,880,140","189,506,535,938","266,463,003,737","8,426,557,233","49,266,271,255"
